Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
120.0,1.0,79091.0,1.0,1.77,118343.0,1.0,0.0,117961.0,311752.0,1.0,0.0,1.0,11.0,119745.0,-0.912106928126,5244.0,119598.0,3130.0,1.0,119743.0,1.0,1.0,1.0,7.0,1.0
121.0,1.0,13877.0,1.0,3.54,118085.0,1.0,0.0,118084.0,132803.0,1.0,0.0,1.0,1.0,118132.0,1.0,13180.0,117920.0,118131.0,1.0,118129.0,1.0,1.0,1.0,2.0,1.0
122.0,1.0,28148.0,1.0,1.77,118386.0,1.0,0.0,117961.0,168365.0,1.0,6.0,1.0,1.0,118319.0,1.0,71189.0,128823.0,118205.0,1.0,118318.0,1.0,1.0,1.0,2.0,1.0
123.0,1.0,21427.0,1.0,1.77,118225.0,1.0,0.0,117961.0,165649.0,1.0,1.0,1.0,1.0,124812.0,1.0,19286.0,120050.0,249618.0,1.0,124810.0,1.0,1.0,1.0,57.0,1.0
124.0,0.0,33320.0,1.0,1.77,118300.0,1.0,0.0,117961.0,118362.0,1.0,0.0,1.0,1.0,124436.0,0.0,3745.0,118360.0,118363.0,1.0,124435.0,1.0,1.0,1.0,43.0,1.0
125.0,1.0,84695.0,1.0,1.77,118343.0,1.0,0.0,117961.0,269406.0,1.0,1.0,1.0,1.0,123068.0,-0.996090027863,4590.0,118395.0,118398.0,1.0,123067.0,1.0,1.0,1.0,1.0,1.0
126.0,1.0,34429.0,1.0,3.54,118343.0,1.0,0.0,117961.0,124402.0,1.0,0.0,1.0,2.0,118786.0,3.7246971926199994,108167.0,118514.0,290919.0,1.0,118784.0,1.0,1.0,1.0,19.0,1.0
127.0,1.0,39882.0,1.0,1.77,118026.0,1.0,0.0,91261.0,126309.0,1.0,3.0,1.0,1.0,118454.0,1.0,49772.0,118746.0,118453.0,1.0,118451.0,1.0,1.0,1.0,2.0,1.0
128.0,1.0,114266.0,1.0,1.77,118052.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,1.0,23136.0,119742.0,290919.0,2.0,118321.0,1.0,1.0,1.0,207.0,1.0
129.0,1.0,40866.0,1.0,3.54,118386.0,1.0,0.0,117961.0,279443.0,1.0,0.0,1.0,1.0,118779.0,1.0,5196.0,121949.0,308574.0,1.0,118777.0,1.0,1.0,1.0,2.0,1.0
130.0,1.0,90435.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,117908.0,1.81095380817,5244.0,119598.0,290919.0,1.0,117905.0,1.0,1.0,1.0,6.0,1.0
131.0,1.0,79120.0,1.0,5.31,118888.0,1.0,0.0,118887.0,303717.0,1.0,0.0,1.0,3.0,120008.0,1.0,5278.0,118979.0,118424.0,1.0,120006.0,1.0,1.0,1.0,1.0,1.0
132.0,1.0,78239.0,1.0,3.54,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,3.0,117908.0,-1.3389989702299998,2594.0,120410.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
133.0,1.0,4674.0,1.0,1.77,119091.0,1.0,0.0,119062.0,310589.0,1.0,1.0,1.0,1.0,118030.0,0.0432009284602,2819.0,120410.0,117887.0,1.0,118028.0,1.0,1.0,1.0,62.0,1.0
134.0,1.0,75077.0,1.0,1.77,118463.0,1.0,0.0,118315.0,132608.0,1.0,3.0,1.0,2.0,118468.0,-2.32154717393,40922.0,118522.0,118467.0,1.0,118465.0,1.0,1.0,1.0,6.0,1.0
135.0,0.0,25992.0,1.0,5.31,119836.0,1.0,0.0,118212.0,140424.0,1.0,1.0,1.0,2.0,118486.0,2.45268454225,17235.0,119837.0,117887.0,1.0,118368.0,1.0,1.0,1.0,2.0,1.0
136.0,1.0,23095.0,1.0,33.63,118446.0,1.0,0.0,117961.0,130086.0,1.0,3.0,1.0,1.0,118786.0,1.74221802759,17550.0,118684.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
137.0,1.0,33053.0,1.0,1.77,118300.0,1.0,1.0,117961.0,284092.0,1.0,0.0,1.0,1.0,120791.0,1.0,5079.0,127284.0,118424.0,1.0,120789.0,1.0,1.0,1.0,166.0,1.0
138.0,1.0,17307.0,1.0,1.77,119070.0,1.0,0.0,118752.0,124151.0,1.0,79.0,1.0,2.0,117948.0,0.25279270755100003,798.0,119121.0,292795.0,1.0,117946.0,1.0,1.0,1.0,1.0,1.0
139.0,1.0,38391.0,1.0,1.77,118076.0,1.0,0.0,117980.0,117913.0,1.0,0.0,1.0,1.0,117888.0,2.65199454573,60825.0,117941.0,117887.0,1.0,117885.0,1.0,1.0,1.0,24.0,1.0
140.0,1.0,72023.0,1.0,5.31,118052.0,1.0,0.0,117961.0,125047.0,1.0,0.0,1.0,9.0,118705.0,1.49793303241,15889.0,120417.0,118704.0,1.0,118702.0,1.0,1.0,1.0,1.0,1.0
141.0,1.0,73755.0,1.0,1.77,118300.0,1.0,0.0,117961.0,219829.0,1.0,0.0,1.0,1.0,119929.0,1.0,5115.0,118631.0,118331.0,1.0,119928.0,1.0,1.0,1.0,2.0,1.0
142.0,1.0,79084.0,1.0,1.77,118150.0,2.0,0.0,117916.0,117886.0,1.0,0.0,1.0,1.0,117880.0,1.60649469991,53396.0,117920.0,19721.0,1.0,117879.0,1.0,1.0,1.0,1.0,1.0
143.0,1.0,20269.0,1.0,15.93,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,16.0,117908.0,-1.17752164873,7314.0,121951.0,290919.0,1.0,117905.0,1.0,1.0,1.0,2.0,1.0
144.0,1.0,17091.0,1.0,19.47,119091.0,1.0,0.0,119062.0,129274.0,1.0,0.0,1.0,2.0,120649.0,1.5537264100600001,53150.0,128935.0,118398.0,1.0,120647.0,2.0,1.0,1.0,2.0,1.0
145.0,1.0,40697.0,1.0,3.54,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-0.6955692552949999,4468.0,119968.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
146.0,1.0,77248.0,1.0,1.77,118327.0,1.0,0.0,117961.0,164752.0,1.0,0.0,1.0,2.0,118644.0,1.0,51226.0,118320.0,118643.0,1.0,118641.0,1.0,2.0,1.0,1.0,1.0
147.0,1.0,64720.0,1.0,10.62,117984.0,1.0,0.0,117983.0,117879.0,1.0,0.0,1.0,3.0,117880.0,-0.732563162244,53241.0,117878.0,19721.0,1.0,117879.0,3.0,1.0,1.0,45.0,1.0
148.0,1.0,23496.0,1.0,1.77,118888.0,1.0,0.0,118887.0,303717.0,1.0,0.0,1.0,1.0,120008.0,1.0,5278.0,125440.0,118424.0,1.0,120006.0,1.0,2.0,1.0,1.0,1.0
149.0,1.0,79654.0,1.0,1.77,118855.0,1.0,0.0,117910.0,135898.0,1.0,0.0,1.0,1.0,118570.0,-1.9421243315599999,72988.0,117941.0,19721.0,1.0,118568.0,3.0,1.0,1.0,7.0,1.0
150.0,1.0,35397.0,2.0,1.77,118170.0,1.0,0.0,118169.0,122277.0,1.0,2.0,1.0,1.0,118055.0,1.0,3471.0,118042.0,117887.0,1.0,118054.0,1.0,1.0,1.0,1.0,1.0
151.0,1.0,43875.0,1.0,3.54,118743.0,1.0,0.0,118742.0,117886.0,1.0,0.0,1.0,3.0,117888.0,2.8753109055799997,12222.0,118221.0,117887.0,1.0,117885.0,1.0,1.0,1.0,10.0,1.0
152.0,1.0,38278.0,1.0,72.57,118124.0,1.0,0.0,117926.0,117886.0,1.0,0.0,2.0,1.0,117880.0,2.06770873313,56010.0,117884.0,19721.0,1.0,117879.0,1.0,1.0,1.0,8.0,1.0
153.0,1.0,41313.0,1.0,1.77,118343.0,1.0,0.0,117961.0,125204.0,1.0,0.0,3.0,1.0,119851.0,1.25803110537,15388.0,118623.0,118638.0,1.0,119849.0,1.0,1.0,1.0,2.0,1.0
154.0,1.0,43772.0,1.0,1.77,117940.0,1.0,0.0,117929.0,117886.0,1.0,1.0,2.0,1.0,117880.0,1.0,19858.0,117941.0,19721.0,1.0,117879.0,1.0,1.0,1.0,1.0,1.0
155.0,1.0,6976.0,1.0,3.54,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-4.864073662719999,7460.0,118783.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
156.0,1.0,25992.0,1.0,1.77,119091.0,1.0,0.0,119062.0,117906.0,1.0,0.0,1.0,5.0,118322.0,1.0,19830.0,123125.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
157.0,1.0,34953.0,1.0,1.77,118327.0,1.0,0.0,117961.0,126297.0,1.0,0.0,1.0,4.0,118687.0,2.52536561952,13671.0,118744.0,308574.0,1.0,118685.0,1.0,1.0,1.0,7.0,1.0
158.0,1.0,80150.0,1.0,5.31,117962.0,1.0,0.0,117961.0,211906.0,1.0,0.0,1.0,1.0,118794.0,-0.952753120752,13845.0,118791.0,118424.0,1.0,118792.0,1.0,1.0,1.0,2.0,1.0
159.0,1.0,80211.0,1.0,1.77,118300.0,1.0,0.0,117961.0,123107.0,1.0,0.0,1.0,1.0,120774.0,1.4282811419299999,14889.0,118437.0,118960.0,2.0,120773.0,1.0,1.0,1.0,1.0,1.0
160.0,1.0,837.0,1.0,1.77,118386.0,2.0,0.0,117961.0,125794.0,1.0,0.0,1.0,1.0,125795.0,0.28936163506499996,45964.0,118896.0,118643.0,1.0,125793.0,1.0,1.0,1.0,2.0,1.0
161.0,1.0,79284.0,1.0,1.77,118300.0,1.0,0.0,117961.0,118362.0,1.0,1.0,1.0,1.0,118364.0,-0.670855949102,7339.0,118360.0,118363.0,1.0,118361.0,1.0,1.0,1.0,1.0,1.0
162.0,1.0,28148.0,1.0,14.16,118386.0,1.0,0.0,117961.0,117906.0,1.0,8.0,1.0,1.0,118322.0,-0.759069296035,18211.0,119214.0,290919.0,1.0,118321.0,2.0,1.0,1.0,22.0,1.0
163.0,1.0,75833.0,1.0,1.77,118052.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,3.0,117908.0,1.1309738494200001,3967.0,118706.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
164.0,1.0,78183.0,1.0,1.77,118300.0,1.0,0.0,117961.0,240983.0,1.0,4.0,1.0,1.0,118786.0,-6.158585648759999,4341.0,118957.0,290919.0,1.0,118784.0,1.0,1.0,1.0,2.0,1.0
165.0,1.0,23095.0,1.0,1.77,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,4.0,117908.0,-1.33174705744,8563.0,118783.0,290919.0,1.0,117905.0,1.0,1.0,1.0,164.0,1.0
166.0,1.0,35047.0,1.0,12.39,117962.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,2.0,117908.0,-1.44336752581,8505.0,118352.0,290919.0,1.0,117905.0,1.0,1.0,2.0,2.0,1.0
167.0,1.0,34515.0,1.0,19.47,118446.0,1.0,0.0,117961.0,225085.0,1.0,0.0,1.0,1.0,118486.0,1.0,49960.0,120368.0,117887.0,1.0,118368.0,1.0,1.0,1.0,1.0,1.0
168.0,1.0,80640.0,2.0,5.31,118052.0,1.0,0.0,117961.0,125128.0,1.0,0.0,1.0,3.0,118892.0,0.8577398793809999,15513.0,123144.0,118398.0,1.0,118890.0,1.0,1.0,1.0,1.0,1.0
169.0,1.0,20732.0,1.0,3.54,118091.0,1.0,0.0,118090.0,131967.0,1.0,0.0,1.0,2.0,120135.0,1.6725209553100002,50610.0,117920.0,120134.0,1.0,120132.0,1.0,1.0,1.0,7.0,1.0
170.0,1.0,73814.0,1.0,1.77,118463.0,1.0,0.0,118315.0,238239.0,1.0,0.0,1.0,3.0,118468.0,1.0,87700.0,118464.0,118467.0,1.0,118465.0,1.0,1.0,1.0,78.0,1.0
171.0,1.0,15063.0,2.0,3.54,118446.0,1.0,0.0,117961.0,180629.0,1.0,0.0,2.0,4.0,118319.0,3.05718241819,50806.0,119961.0,118205.0,1.0,118318.0,1.0,1.0,1.0,1.0,1.0
172.0,1.0,79091.0,1.0,1.77,118413.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,1.0,118322.0,-0.841845254909,88570.0,120370.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
173.0,1.0,42030.0,3.0,7.08,118463.0,1.0,0.0,118315.0,267226.0,1.0,7.0,1.0,15.0,118468.0,-1.2728375140200001,95845.0,122636.0,118467.0,1.0,118465.0,1.0,1.0,1.0,3.0,1.0
174.0,1.0,14851.0,1.0,3.54,117962.0,1.0,0.0,117961.0,130085.0,1.0,4.0,1.0,1.0,119951.0,1.0,53338.0,122215.0,290919.0,1.0,119949.0,1.0,2.0,1.0,2.0,1.0
175.0,1.0,25992.0,1.0,1.77,121013.0,1.0,0.0,120864.0,225335.0,1.0,0.0,1.0,1.0,124137.0,-0.357076433983,4965.0,124133.0,124136.0,1.0,124134.0,1.0,1.0,1.0,10.0,1.0
176.0,1.0,38390.0,1.0,1.77,119666.0,1.0,0.0,119665.0,117897.0,1.0,0.0,2.0,1.0,117898.0,3.96255400524,52423.0,117895.0,117887.0,1.0,117896.0,1.0,1.0,1.0,2.0,1.0
177.0,1.0,74301.0,1.0,10.62,117911.0,1.0,0.0,117910.0,125937.0,1.0,0.0,1.0,1.0,118570.0,2.0608508415999998,61247.0,117920.0,19721.0,1.0,118568.0,1.0,1.0,1.0,1.0,1.0
178.0,1.0,33339.0,1.0,3.54,119091.0,1.0,0.0,119062.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-2.8229951578400003,133801.0,118535.0,290919.0,1.0,118321.0,1.0,1.0,1.0,2.0,1.0
179.0,1.0,45814.0,1.0,1.77,118327.0,1.0,0.0,117961.0,158043.0,1.0,0.0,1.0,2.0,118399.0,-1.7185864544999998,21869.0,118507.0,118398.0,2.0,118396.0,1.0,1.0,1.0,1.0,1.0
180.0,1.0,77048.0,1.0,1.77,117923.0,1.0,0.0,117922.0,198880.0,1.0,0.0,1.0,1.0,118570.0,0.959000409261,46571.0,117920.0,19721.0,1.0,118568.0,2.0,1.0,1.0,10.0,1.0
181.0,1.0,78721.0,1.0,1.77,120865.0,1.0,0.0,120864.0,310476.0,1.0,12.0,1.0,9.0,118639.0,-2.19547728116,2680.0,120694.0,118638.0,1.0,118636.0,1.0,1.0,1.0,1.0,1.0
182.0,0.0,94135.0,1.0,3.54,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,11.0,118322.0,0.21219532226399998,51761.0,120370.0,290919.0,1.0,118321.0,1.0,1.0,2.0,3.0,1.0
183.0,1.0,3718.0,1.0,1.77,118300.0,1.0,0.0,117961.0,123107.0,1.0,0.0,1.0,1.0,120519.0,-3.54629620615,994.0,120312.0,120518.0,1.0,120516.0,1.0,1.0,1.0,9.0,1.0
184.0,0.0,75215.0,1.0,1.77,118257.0,1.0,0.0,118256.0,280788.0,1.0,14.0,1.0,1.0,126685.0,-1.3372456014,46634.0,117945.0,292795.0,1.0,126684.0,1.0,1.0,1.0,1.0,1.0
185.0,1.0,74477.0,1.0,1.77,118225.0,1.0,0.0,117961.0,132654.0,1.0,0.0,1.0,1.0,119929.0,-0.8303428226109999,4528.0,120054.0,118331.0,1.0,119928.0,1.0,1.0,1.0,5.0,1.0
186.0,1.0,34317.0,1.0,1.77,118102.0,1.0,0.0,117890.0,288641.0,1.0,0.0,1.0,1.0,118570.0,1.0,16599.0,117878.0,19721.0,1.0,118568.0,1.0,1.0,1.0,4.0,1.0
187.0,1.0,20363.0,1.0,28.32,118300.0,1.0,0.0,117961.0,222039.0,1.0,0.0,1.0,1.0,120346.0,1.0,4928.0,118421.0,118424.0,1.0,120344.0,1.0,2.0,1.0,1.0,1.0
188.0,1.0,72023.0,1.0,14.16,118052.0,1.0,0.0,117961.0,127457.0,1.0,5.0,1.0,1.0,119589.0,1.5641836484799998,15889.0,120417.0,118704.0,1.0,119587.0,1.0,1.0,1.0,1.0,1.0
189.0,1.0,14569.0,1.0,1.77,118220.0,1.0,0.0,118219.0,136473.0,1.0,0.0,1.0,1.0,118570.0,1.0,20496.0,117912.0,19721.0,1.0,118568.0,1.0,1.0,1.0,10.0,1.0
190.0,0.0,33641.0,1.0,40.71,117877.0,1.0,0.0,117876.0,179860.0,1.0,1.0,2.0,1.0,118570.0,-1.00959788419,53242.0,117878.0,19721.0,1.0,118568.0,1.0,1.0,1.0,1.0,1.0
191.0,1.0,16833.0,1.0,1.77,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,117908.0,2.02129985648,217.0,120370.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
192.0,1.0,74507.0,1.0,1.77,118026.0,1.0,0.0,91261.0,118260.0,1.0,3.0,1.0,17.0,118261.0,-0.8628296360109999,17561.0,118202.0,290919.0,1.0,118259.0,1.0,2.0,1.0,3.0,1.0
193.0,1.0,3852.0,1.0,3.54,118386.0,1.0,0.0,117961.0,254718.0,1.0,3.0,1.0,1.0,118486.0,1.0,17592.0,121961.0,117887.0,1.0,118368.0,1.0,1.0,1.0,4.0,1.0
194.0,1.0,45142.0,1.0,1.77,118052.0,1.0,0.0,117961.0,141493.0,1.0,0.0,1.0,1.0,122069.0,3.86013314974,5313.0,120356.0,118424.0,1.0,122067.0,1.0,1.0,1.0,94.0,1.0
195.0,1.0,74286.0,1.0,1.77,117981.0,1.0,0.0,117980.0,167397.0,1.0,0.0,1.0,5.0,119325.0,1.40513274033,57819.0,118810.0,19793.0,1.0,119323.0,1.0,2.0,1.0,1.0,1.0
196.0,1.0,17307.0,1.0,24.78,118446.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,0.759045361891,17550.0,118684.0,290919.0,1.0,118321.0,1.0,1.0,1.0,227.0,1.0
197.0,1.0,6448.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-1.15551492362,4004.0,118856.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
198.0,1.0,16190.0,1.0,3.54,118225.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,1.0,117908.0,4.84062338651,13812.0,118320.0,290919.0,1.0,117905.0,1.0,2.0,1.0,23.0,1.0
199.0,1.0,971.0,1.0,8.85,119135.0,1.0,0.0,119134.0,118302.0,1.0,0.0,1.0,2.0,118296.0,-1.49002399551,4038.0,118911.0,118295.0,1.0,118293.0,1.0,1.0,1.0,1.0,1.0
200.0,1.0,914.0,1.0,1.77,118300.0,1.0,0.0,117961.0,130134.0,1.0,0.0,1.0,3.0,118749.0,-1.8203790876800001,770.0,119181.0,118453.0,1.0,118747.0,1.0,1.0,1.0,1.0,1.0
201.0,1.0,14569.0,1.0,3.54,117994.0,1.0,0.0,117993.0,117913.0,1.0,46.0,1.0,1.0,117898.0,0.217900664514,27644.0,117895.0,117887.0,1.0,117896.0,1.0,1.0,1.0,13.0,1.0
202.0,1.0,75833.0,1.0,1.77,118225.0,1.0,0.0,117961.0,257510.0,1.0,1.0,1.0,2.0,122862.0,0.461452521805,51073.0,120050.0,3130.0,1.0,122860.0,1.0,1.0,1.0,2.0,1.0
203.0,1.0,33128.0,1.0,3.54,118343.0,1.0,0.0,117961.0,132715.0,2.0,0.0,1.0,1.0,118279.0,0.666326518779,7002.0,123125.0,290919.0,1.0,118278.0,1.0,1.0,1.0,1.0,1.0
204.0,1.0,38719.0,1.0,1.77,118350.0,1.0,0.0,118349.0,305581.0,1.0,0.0,1.0,2.0,122954.0,3.53263837036,17918.0,118810.0,19793.0,1.0,122952.0,1.0,1.0,1.0,1.0,1.0
205.0,1.0,930.0,1.0,1.77,118300.0,1.0,0.0,117961.0,157234.0,1.0,0.0,1.0,1.0,124421.0,1.0,6252.0,120312.0,118424.0,1.0,124419.0,1.0,1.0,1.0,3.0,1.0
206.0,1.0,74015.0,1.0,8.85,118052.0,1.0,0.0,117961.0,240983.0,1.0,3.0,1.0,2.0,118322.0,1.09991131047,8715.0,119986.0,290919.0,1.0,118321.0,1.0,1.0,1.0,5.0,1.0
207.0,1.0,75657.0,1.0,5.31,117962.0,1.0,0.0,117961.0,123503.0,1.0,0.0,1.0,1.0,118454.0,0.277454368076,1311.0,118910.0,118453.0,1.0,118451.0,1.0,1.0,1.0,3.0,1.0
208.0,1.0,25230.0,1.0,1.77,117903.0,1.0,0.0,117902.0,120991.0,1.0,0.0,1.0,1.0,118865.0,1.0,1276.0,118507.0,118398.0,1.0,118863.0,1.0,1.0,1.0,1.0,1.0
209.0,1.0,80552.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,4.0,118322.0,1.14899410371,3788.0,120722.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,2.0
210.0,1.0,15006.0,1.0,1.77,118300.0,1.0,0.0,117961.0,130134.0,1.0,0.0,1.0,2.0,118454.0,1.94103379128,770.0,120722.0,118453.0,1.0,118451.0,1.0,1.0,1.0,1.0,1.0
211.0,1.0,80138.0,1.0,3.54,117903.0,1.0,0.0,117902.0,117906.0,1.0,0.0,1.0,1.0,117908.0,-0.650826848206,46476.0,120171.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
212.0,1.0,4674.0,1.0,1.77,118327.0,1.0,0.0,117961.0,117906.0,1.0,2.0,1.0,1.0,118322.0,1.0,2641.0,118391.0,290919.0,1.0,118321.0,1.0,1.0,1.0,3.0,1.0
213.0,1.0,25992.0,1.0,1.77,118300.0,1.0,0.0,117961.0,124195.0,1.0,1.0,1.0,2.0,124196.0,1.0,3077.0,120312.0,118363.0,1.0,124194.0,1.0,1.0,1.0,19.0,1.0
214.0,1.0,43875.0,1.0,14.16,118080.0,1.0,0.0,118079.0,118177.0,1.0,0.0,1.0,2.0,117888.0,-1.03893197005,50571.0,117878.0,117887.0,1.0,117885.0,1.0,1.0,1.0,7.0,1.0
215.0,1.0,37382.0,1.0,5.31,118052.0,1.0,1.0,117961.0,118448.0,1.0,3.0,1.0,1.0,118322.0,4.03365836764,4434.0,120671.0,290919.0,1.0,118321.0,2.0,1.0,1.0,5.0,1.0
216.0,1.0,78532.0,1.0,5.31,118327.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,0.279291566774,32457.0,118320.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,2.0
217.0,0.0,25273.0,1.0,1.77,118343.0,1.0,0.0,117961.0,279443.0,1.0,1.0,1.0,1.0,118779.0,-0.125628420873,6273.0,118437.0,308574.0,1.0,118777.0,1.0,1.0,1.0,1.0,1.0
218.0,1.0,80911.0,1.0,1.77,118888.0,1.0,0.0,118887.0,301534.0,1.0,2.0,1.0,2.0,118730.0,1.2972658337899998,49388.0,118631.0,118295.0,1.0,118728.0,2.0,1.0,1.0,3.0,1.0
219.0,1.0,103514.0,1.0,3.54,118300.0,1.0,0.0,117961.0,117906.0,1.0,3.0,1.0,1.0,117908.0,-1.23349353574,6982.0,118783.0,290919.0,1.0,117905.0,1.0,1.0,1.0,107.0,1.0
220.0,1.0,19480.0,1.0,1.77,118107.0,1.0,1.0,118106.0,117913.0,1.0,0.0,1.0,2.0,117888.0,-0.351183380795,11523.0,117884.0,117887.0,1.0,117885.0,1.0,1.0,1.0,2.0,1.0
221.0,1.0,16825.0,1.0,1.77,118551.0,1.0,0.0,118550.0,300603.0,1.0,0.0,1.0,5.0,121374.0,-1.6381048901800002,1958.0,118378.0,119184.0,2.0,121372.0,1.0,1.0,1.0,1.0,1.0
222.0,1.0,78590.0,1.0,3.54,117894.0,1.0,0.0,117893.0,117913.0,1.0,1.0,1.0,1.0,117888.0,-0.49567890319700003,50550.0,117895.0,117887.0,1.0,117885.0,1.0,1.0,1.0,18.0,1.0
223.0,1.0,19997.0,2.0,1.77,118225.0,1.0,0.0,117961.0,133307.0,1.0,0.0,1.0,1.0,133308.0,2.92867726034,6137.0,120551.0,118205.0,1.0,133306.0,1.0,2.0,1.0,2.0,1.0
224.0,1.0,39324.0,1.0,1.77,118386.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,27.0,117908.0,1.0,7660.0,120361.0,290919.0,1.0,117905.0,1.0,1.0,1.0,4.0,1.0
225.0,1.0,36462.0,1.0,5.31,118574.0,1.0,0.0,118573.0,123460.0,1.0,1.0,1.0,1.0,118997.0,-0.300824543769,7684.0,118623.0,292795.0,1.0,118995.0,1.0,1.0,1.0,1.0,1.0
226.0,1.0,1019.0,1.0,3.54,118386.0,1.0,0.0,117961.0,147416.0,1.0,3.0,1.0,1.0,119964.0,4.4640180977399995,8026.0,123656.0,118205.0,1.0,119962.0,1.0,1.0,1.0,7.0,1.0
227.0,1.0,35468.0,1.0,1.77,118343.0,1.0,0.0,117961.0,132715.0,1.0,0.0,1.0,1.0,118261.0,1.3401186596999999,3966.0,122012.0,290919.0,2.0,118259.0,2.0,1.0,1.0,1.0,1.0
228.0,1.0,81449.0,1.0,1.77,119597.0,1.0,0.0,119596.0,118294.0,1.0,0.0,1.0,4.0,118296.0,1.0,5294.0,118979.0,118295.0,1.0,118293.0,1.0,1.0,1.0,1.0,1.0
229.0,1.0,4674.0,1.0,7.08,118300.0,1.0,0.0,117961.0,118406.0,1.0,0.0,1.0,1.0,118322.0,1.0,23339.0,118783.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
230.0,1.0,75051.0,1.0,1.77,118386.0,1.0,0.0,117961.0,200947.0,1.0,0.0,1.0,1.0,118454.0,-2.33981459219,18213.0,118692.0,118453.0,1.0,118451.0,1.0,1.0,1.0,5.0,1.0
231.0,1.0,3852.0,1.0,1.77,118413.0,1.0,1.0,117961.0,136365.0,1.0,0.0,1.0,1.0,120692.0,-3.8420865149699996,866.0,120526.0,290919.0,1.0,120690.0,1.0,1.0,1.0,39.0,1.0
232.0,1.0,25964.0,1.0,7.08,118343.0,1.0,0.0,117961.0,311441.0,1.0,0.0,1.0,3.0,120649.0,2.6625706993400002,13782.0,118395.0,118398.0,1.0,120647.0,1.0,1.0,1.0,3.0,1.0
233.0,1.0,15713.0,1.0,3.54,118574.0,1.0,0.0,118573.0,164591.0,1.0,34.0,1.0,2.0,117948.0,0.10157605971599999,46617.0,117945.0,292795.0,1.0,117946.0,1.0,1.0,1.0,26.0,1.0
234.0,1.0,-1.0,1.0,1.77,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,117908.0,2.12349381133,51138.0,119968.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
235.0,1.0,51368.0,1.0,1.77,118413.0,2.0,0.0,117961.0,117906.0,1.0,2.0,1.0,1.0,117908.0,-0.136313028449,5369.0,122007.0,290919.0,1.0,117905.0,1.0,2.0,1.0,8.0,1.0
236.0,1.0,860.0,1.0,1.77,118343.0,2.0,0.0,117961.0,120316.0,1.0,4.0,1.0,1.0,118687.0,3.90775814442,7079.0,118514.0,308574.0,1.0,118685.0,1.0,1.0,1.0,2.0,1.0
237.0,1.0,117381.0,1.0,5.31,118225.0,1.0,0.0,117961.0,127922.0,1.0,0.0,1.0,2.0,120692.0,1.0,9237.0,120551.0,290919.0,1.0,120690.0,1.0,1.0,2.0,9.0,1.0
238.0,1.0,15910.0,1.0,3.54,118327.0,1.0,0.0,117961.0,118785.0,1.0,0.0,2.0,1.0,118786.0,-1.85538784658,7133.0,118320.0,290919.0,1.0,118784.0,1.0,1.0,1.0,225.0,2.0
239.0,1.0,17307.0,1.0,5.31,118225.0,1.0,0.0,117961.0,279443.0,1.0,0.0,1.0,2.0,118209.0,-2.0164201058,13441.0,119781.0,270488.0,1.0,118207.0,1.0,1.0,1.0,1.0,1.0
